Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-05-15 18:00:00,54.0,434.6,4.1,8.695,13.5,22.655,5.635,0.46,51.55,2.05,3.375,,,0.55,1.25,22.9625,98.9475,1.875,247.305,0.7999999999999999,0.7999999999999999,26.45,1001.025,0.005
2023-05-15 19:00:00,37.7,61.65,7.966666666666668,6.533333333333332,14.466666666666667,23.566666666666666,7.220000000000001,0.8075,17.083333333333332,0.0,0.0,,,,,23.5775,98.9475,2.4825,128.7725,0.5,0.5,26.700000000000003,1002.775,0.005
2023-05-15 20:00:00,34.225,73.4,6.725,7.925,14.625,23.5625,,0.59,18.98,4.39,5.375,,,1.1900000000000002,3.3200000000000003,24.8,92.9725,1.6975,160.4175,0.0,0.0,30.625,1003.675,0.005
2023-05-15 21:00:00,27.375,74.85,6.75,7.987500000000001,14.75,23.697499999999998,4.296666666666667,0.5,36.205,5.2825,7.0825,,,1.1875,3.5325,24.875,88.6925,3.1275,209.805,0.0,0.0,31.825,1002.075,0.0275
2023-05-15 22:00:00,24.275,32.050000000000004,7.2,6.905,14.125,23.1725,4.7075,0.13,43.2275,3.935,3.89,,,0.535,1.47,25.185,83.6575,2.4675,148.1525,0.0,0.0,31.875,998.575,0.025
2023-05-15 23:00:00,26.600000000000005,33.96666666666667,6.766666666666667,7.766666666666666,14.566666666666668,23.223333333333333,4.433333333333334,0.12666666666666668,46.49333333333334,3.1366666666666667,3.2466666666666666,,,0.4466666666666667,1.1133333333333333,25.790000000000003,81.40666666666668,2.8333333333333335,127.09333333333332,0.0,0.0,28.333333333333332,997.1666666666666,0.013333333333333334
2023-05-16 00:00:00,27.525000000000002,59.900000000000006,8.7,6.6,15.274999999999999,23.7975,4.5875,0.1075,44.2975,2.7175000000000002,3.3049999999999997,,,0.4525,1.09,25.575,88.8575,1.4175,140.19,0.0,0.0,25.3,996.6,0.015
2023-05-16 01:00:00,25.2,58.025,8.125,5.51,13.675,22.535,4.75,0.10250000000000001,42.65,2.1475,2.86,,,0.42000000000000004,0.9075,25.6625,92.9475,1.855,148.47750000000002,0.0,0.0,25.725,996.225,0.02
2023-05-16 02:00:00,23.474999999999998,61.199999999999996,7.4,6.672499999999999,14.075,22.8475,5.7025,0.10250000000000001,34.4175,1.885,2.58,,,0.3825,0.6625,25.895,94.07,1.1125,189.12,0.0,0.0,25.575,996.1,0.0025
2023-05-16 03:00:00,24.225,52.9,7.775,5.4575,13.25,22.3975,7.33,0.1,30.6525,1.9425,3.04,,,0.41,0.8175,25.7225,96.4475,1.1775,227.45,0.0,0.0,25.175,996.325,0.0075
2023-05-16 04:00:00,26.0,54.125,8.525,5.88,14.425,23.305,7.5649999999999995,0.2525,27.995,2.19,2.895,,,0.4,0.7275,25.63,94.3625,1.6525,240.0175,0.0,0.0,26.775,997.025,0.004999999999999999
2023-05-16 05:00:00,26.3,55.75,8.675,6.575,15.25,23.740000000000002,5.4875,0.275,38.699999999999996,2.265,2.4625,,,0.3875,0.655,26.675,86.75999999999999,2.0125,234.7925,0.0,0.0,60.125,997.65,0.015
2023-05-16 06:00:00,26.2,63.125,8.725,6.3125,15.05,23.45,5.8225,0.28,38.2575,2.3475,2.5575,,,0.3875,0.6425000000000001,27.88,87.265,2.0949999999999998,252.5775,0.0,0.0,108.625,998.525,0.0125
2023-05-16 07:00:00,29.400000000000002,72.975,5.95,7.0725,13.025,22.06,6.720000000000001,0.305,41.057500000000005,2.9825,2.685,,,0.41000000000000003,0.78,29.585,83.91,4.1,255.28,0.0,0.0,263.35,999.325,0.015
2023-05-16 08:00:00,32.275000000000006,78.3,7.325,6.09,13.425,22.3525,6.2125,0.2475,46.9075,3.235,2.835,,,0.41500000000000004,0.8375,31.8825,77.2675,5.2075000000000005,240.465,0.0,0.0,582.6,999.7,0.042499999999999996
2023-05-16 09:00:00,32.45,80.3,8.65,5.6975,14.375,23.04,4.535,0.215,51.2125,2.15,2.4425,,,0.365,0.51,33.2375,70.9975,5.5075,233.9125,0.0,0.0,737.825,999.925,0.052500000000000005
2023-05-16 10:00:00,28.7,83.6,6.2,6.03,9.2,21.636666666666667,4.726666666666667,0.11666666666666665,57.65,1.89,2.5666666666666664,,,0.3833333333333333,0.6466666666666666,33.7,67.935,4.5325,220.45749999999998,0.0,0.0,517.875,1000.325,0.0625
2023-05-16 11:00:00,34.15,66.95,9.1,49.75,8.65,14.045,5.3,0.15000000000000002,,1.105,1.3425,,,0.485,0.925,33.769999999999996,69.5575,4.35,221.755,0.0,0.0,629.0,1000.025,0.0425
2023-05-16 12:00:00,30.333333333333332,69.46666666666665,7.833333333333333,12.556666666666667,20.366666666666664,29.926666666666666,5.525,0.5625,130.16,2.49,3.08,,,0.55,1.14,33.8925,70.2025,4.365,212.2525,0.0,0.0,747.825,999.2,0.04
2023-05-16 13:00:00,32.6,75.2,9.133333333333333,8.976666666666667,18.133333333333333,27.883333333333336,6.733333333333333,0.82,51.95666666666667,0.0,0.0,,,,,34.47333333333333,66.08333333333333,4.99,226.55333333333337,0.0,0.0,783.1999999999999,998.5666666666666,0.05333333333333334
2023-05-16 14:00:00,32.225,80.52499999999999,,,,,,0.795,37.50666666666667,,,,,,,34.3125,67.3475,5.0125,216.7225,0.0,0.0,486.45,998.0,0.06
2023-05-16 15:00:00,31.475,86.35,,,,,,0.785,36.9625,,,,,,,33.932500000000005,68.5,4.9475,220.4625,0.0,0.0,298.125,997.325,0.052500000000000005
2023-05-16 16:00:00,24.025000000000002,79.575,3.9,9.66,13.6,23.44,,0.14250000000000002,33.6025,0.0,0.0,,,,,33.275,72.8725,4.172499999999999,208.04,0.0,0.0,134.45,997.0,0.05
2023-05-16 17:00:00,24.825,87.225,6.575,8.7825,15.350000000000001,24.8875,4.336666666666667,0.15,32.6275,1.1766666666666665,1.8233333333333333,,,0.35500000000000004,0.7549999999999999,32.4475,77.265,4.565,211.45999999999998,0.0,0.0,54.25,997.925,0.0675
2023-05-16 18:00:00,23.775,89.85,8.475,6.99,15.45,25.3075,4.0649999999999995,0.1625,27.805,2.4475,3.98,,,0.4925,1.1475,31.715,82.53999999999999,2.54,174.865,0.0,0.0,25.475,998.575,0.0575
2023-05-16 19:00:00,25.0,78.525,5.375,9.2,14.575,24.9325,4.2975,0.2025,25.06,2.625,3.615,,,0.4975,1.3625,31.310000000000002,86.315,3.8475,181.865,0.0,0.0,25.125,998.975,0.0775
2023-05-16 20:00:00,26.35,59.4,8.95,6.025,14.975,25.48,4.1775,0.185,27.1925,2.5325,3.6725,,,0.47000000000000003,1.3275000000000001,31.07,88.765,3.2875,184.16,0.0,0.0,25.5,999.8,0.04
2023-05-16 21:00:00,30.275,59.15,8.275,6.2325,14.5,24.8325,5.577500000000001,0.18,31.302500000000002,2.1550000000000002,3.105,,,0.3925,0.92,30.98,89.37,3.0374999999999996,174.0675,0.0,0.0,25.125,999.625,0.0575
2023-05-16 22:00:00,29.9,63.1,11.45,5.165,16.625,25.5375,7.6075,0.10250000000000001,28.0675,2.15,3.0575,,,0.395,0.93,30.775,90.85749999999999,2.875,174.115,0.0,0.0,24.875,999.2750000000001,0.0525
2023-05-16 23:00:00,21.899999999999995,77.2,6.666666666666667,7.136666666666667,13.799999999999999,23.53,7.890000000000001,0.10000000000000002,28.483333333333334,1.95,2.6,,,0.38000000000000006,0.7366666666666667,30.583333333333332,91.96666666666665,2.3966666666666665,156.96333333333334,0.0,0.0,25.666666666666668,999.2000000000002,0.016666666666666666
2023-05-17 00:00:00,26.4,77.475,7.275,6.34,13.675,23.2025,7.5275,0.1,28.455,1.5375,2.2225,,,0.3575,0.5425,30.45,93.4075,1.865,174.685,0.0,0.0,25.325000000000003,998.9,0.015
2023-05-17 01:00:00,25.875,83.05,7.55,6.875,14.425,23.8875,4.505,0.1,26.0175,1.46,2.09,,,0.3425,0.4425,30.259999999999998,95.7525,2.0625,162.0925,0.0,0.0,25.8,998.375,0.0425
2023-05-17 02:00:00,26.625,74.175,7.75,6.095,13.875,23.52,4.2225,0.1,26.3475,1.3825,1.9649999999999999,,,0.33,0.35,30.0975,97.16749999999999,2.0525,163.7825,0.0,0.0,24.7,998.075,0.035
2023-05-17 03:00:00,22.6,55.65,7.85,6.4625,14.325,23.9025,4.31,0.1,27.41,1.1,1.7,,,0.325,0.29000000000000004,29.875,98.6725,3.0525,169.65,0.0,0.0,25.125,998.25,0.035
2023-05-17 04:00:00,21.575,46.275000000000006,9.25,7.14,16.375,25.384999999999998,4.4325,0.1825,26.625,1.1025,1.7825,,,0.3375,0.36,29.645,98.875,2.8475,197.0075,0.0,0.0,26.625,998.8,0.045
2023-05-17 05:00:00,20.125,57.925,5.675,7.2725,12.975,22.965,4.705,0.1925,24.71,1.4,2.185,,,0.375,0.61,29.5675,98.87,2.71,197.1125,0.0,0.0,58.824999999999996,999.525,0.0475
2023-05-17 06:00:00,19.950000000000003,89.4,8.4,7.0875,15.475,24.895,4.4675,0.2125,28.02,1.8599999999999999,2.54,,,0.4,0.7575,30.18,95.345,3.08,184.98250000000002,0.0,0.0,107.0,1000.2,0.0475
2023-05-17 07:00:00,21.025,75.325,7.525,6.5575,14.075,23.77,4.5925,0.2275,36.615,2.1149999999999998,2.5025,,,0.37,0.6025,31.715,78.405,3.395,194.7375,0.0,0.0,276.425,1000.775,0.0475
2023-05-17 08:00:00,20.425,55.074999999999996,8.2,7.2225,15.45,24.8925,4.76,0.2275,42.635,2.0075,2.3600000000000003,,,0.37,0.535,33.0075,64.3725,4.2524999999999995,202.74,0.0,0.0,666.55,1001.2,0.0625
2023-05-17 09:00:00,19.474999999999998,46.875,5.525,7.08,12.6,22.935,4.8375,0.23249999999999998,49.682500000000005,2.12,2.34,,,0.33999999999999997,0.41500000000000004,33.785,65.285,4.702500000000001,210.9475,0.0,0.0,810.625,1001.1,0.06
2023-05-17 10:00:00,23.15,50.349999999999994,8.725,6.2575,14.95,24.5075,4.88,0.12,52.3925,2.2375,2.5775,,,0.3775,0.54,34.22,65.0375,4.25,214.5825,0.0,0.0,800.85,1001.1500000000001,0.05500000000000001
2023-05-17 11:00:00,24.399999999999995,47.5,4.733333333333333,10.58,14.766666666666666,24.733333333333334,3.5866666666666664,0.11333333333333333,58.276666666666664,2.5366666666666666,2.986666666666667,,,0.5133333333333333,0.8133333333333334,34.74666666666667,63.13333333333333,4.036666666666666,221.1833333333333,0.0,0.0,910.1,1000.9,0.03333333333333333
2023-05-17 12:00:00,26.433333333333334,50.199999999999996,7.3,111.58999999999999,12.933333333333332,29.340000000000003,4.52,0.115,50.335,0.0,0.0,,,,,35.22,60.707499999999996,3.9475000000000002,213.645,0.0,0.0,853.975,1000.325,0.045
2023-05-17 13:00:00,29.625,51.625,6.5,7.789999999999999,14.275,23.55,3.7725,0.10250000000000001,54.7975,2.3,1.98,,,0.48,0.7925,35.2175,60.6575,4.25,220.35,0.0,0.0,717.025,999.625,0.0325
2023-05-17 14:00:00,30.1,60.625,6.75,6.7375,13.525,22.7725,3.8,0.1,47.86,2.4125,2.295,,,0.505,0.7525,35.0025,62.245,4.2299999999999995,230.6775,0.0,0.0,588.025,999.125,0.035
2023-05-17 15:00:00,32.55,57.15,7.625,6.52,14.15,23.314999999999998,3.5175,0.1,45.2275,2.12,2.4875,,,0.3825,0.55,34.4275,65.6,4.39,228.20499999999998,0.0,0.0,303.55,999.0,0.04
2023-05-17 16:00:00,27.575,49.95,6.95,6.64,13.6,22.805,3.565,0.1175,39.5,1.945,3.0475,,,0.5425,0.8975,33.5925,68.535,3.76,207.2925,0.0,0.0,120.0,999.5,0.0525
2023-05-17 17:00:00,25.9,46.2,7.2,6.4125,13.65,22.895,4.4975000000000005,0.125,35.42,2.955,3.24,,,0.56,1.145,32.4975,74.8275,4.2775,180.8225,0.0,0.0,49.85,999.525,0.08
2023-05-17 18:00:00,25.5,54.275,7.725,6.055,13.775,22.9625,4.44,0.14250000000000002,32.3425,3.025,3.3075,,,0.5425,1.315,31.68,79.41749999999999,3.4275,175.7175,0.0,0.0,24.925,1000.725,0.042499999999999996
2023-05-17 19:00:00,22.6,60.575,6.375,6.82,13.175,22.415,4.25,0.135,32.292500000000004,2.555,3.3925,,,0.47250000000000003,1.24,31.177500000000002,83.2425,3.0300000000000002,143.0625,0.0,0.0,25.65,1001.775,0.0325
2023-05-17 20:00:00,21.425,61.525,7.375,6.415,13.75,22.8525,5.5825,0.155,30.9425,2.49,3.92,,,0.49,1.3425,30.78,82.19,4.0125,112.445,0.0,0.0,24.525,1002.6,0.055
2023-05-17 21:00:00,16.025000000000002,52.85,7.425,6.34,13.75,22.9025,5.1375,0.155,25.405,8.49,7.0825,,,0.9475,2.815,29.0175,75.33500000000001,3.0725,106.405,0.0,0.0,23.9,1003.15,0.0375
2023-05-17 22:00:00,11.875,44.425,7.3,6.23,13.333333333333334,22.555,5.12,0.125,40.1975,7.14,6.066666666666666,,,0.6900000000000001,2.0466666666666664,28.41333333333333,79.25,4.156666666666667,124.1175,0.0,0.0,25.133333333333336,1002.6,0.07333333333333333
2023-05-17 23:00:00,9.233333333333333,44.79999999999999,7.2,6.8,14.0,22.933333333333334,5.03,0.1366666666666667,37.21666666666667,2.4933333333333336,2.9066666666666667,,,0.39666666666666667,0.7833333333333333,28.55333333333333,83.89999999999999,2.6533333333333333,128.51666666666668,0.0,0.0,25.233333333333334,1002.0333333333333,0.03333333333333333
2023-05-18 00:00:00,16.15,47.025000000000006,6.95,6.545,13.5,22.61,4.7125,0.1175,34.065,2.0025,2.8449999999999998,,,0.38,0.6625,28.475,89.6225,2.6675,131.785,0.0,0.0,25.975,1001.3,0.01
2023-05-18 01:00:00,13.15,41.55,7.4,6.24,13.65,22.6025,4.6975,0.1175,31.02,1.66,2.31,,,0.3625,0.5575,28.855,92.79,2.0825,153.7475,0.0,0.0,25.9,1000.65,0.005
2023-05-18 02:00:00,13.85,38.45,7.175,5.8725000000000005,13.025,22.2625,4.4425,0.11499999999999999,29.767500000000002,5.25,3.44,,,0.5825,1.895,29.005000000000003,94.0175,2.23,148.2975,0.0,0.0,26.025,1000.75,0.0025
2023-05-18 03:00:00,12.8,32.55,6.85,6.172499999999999,12.975,22.1925,4.35,0.11499999999999999,28.89,5.0625,3.2075,,,0.5025,1.62,29.325,94.9375,2.7075,161.04250000000002,0.0,0.0,25.65,1000.9,0.015
2023-05-18 04:00:00,13.15,30.549999999999997,6.675,6.029999999999999,12.7,21.9175,4.5275,0.1175,28.0975,1.9675,2.1275,,,0.355,0.54,29.5675,95.73750000000001,2.3850000000000002,180.2,0.0,0.0,26.45,1001.0250000000001,0.0175
2023-05-18 05:00:00,13.6,38.25,6.55,6.43,13.0,22.1675,4.615,0.11499999999999999,29.385,1.5975000000000001,1.9749999999999999,,,0.3175,0.385,30.0225,94.0275,2.5525,155.2625,0.0,0.0,60.875,1001.6,0.04
2023-05-18 06:00:00,13.100000000000001,38.125,6.4,6.1175,12.5,21.795,4.2325,0.135,24.005,1.7325,1.9725,,,0.3325,0.365,30.369999999999997,93.015,0.9400000000000001,67.8775,0.0,0.0,65.64999999999999,1003.15,0.0025
2023-05-18 07:00:00,15.775,39.85,7.05,5.975,13.05,22.2125,4.655,0.1525,32.33,3.1625,2.9375,,,0.3825,0.6775,27.87,83.0475,2.915,99.4625,0.0,0.0,232.35,1003.75,0.0325
2023-05-18 08:00:00,12.325,38.35,7.0,6.155,13.15,22.3725,4.5600000000000005,0.1575,38.6,2.8725,2.825,,,0.385,0.6825,29.5375,76.9,3.2075,114.1325,0.0,0.0,541.75,1004.05,0.0425
2023-05-18 09:00:00,12.2,35.550000000000004,7.15,6.38,13.55,22.6525,4.99,0.175,35.5625,3.675,3.5625,,,0.54,1.165,29.9725,76.17,2.855,101.58,0.0,0.0,515.3249999999999,1004.125,0.025
2023-05-18 10:00:00,10.025,35.25,6.75,6.3725000000000005,13.125,22.2775,5.0725,0.1,37.5,6.52,5.9350000000000005,,,0.8875,2.135,31.0475,71.8875,2.59,106.4825,0.0,0.0,638.5,1003.8,0.0275
2023-05-18 11:00:00,11.424999999999999,32.8,6.525,6.6625,13.15,22.275,5.1775,0.1,46.81,7.8950000000000005,7.475,,,1.175,2.7824999999999998,31.095,73.9975,3.4425,110.21000000000001,0.0,0.0,551.125,1003.075,0.03
2023-05-18 12:00:00,14.725,40.925,6.725,6.5024999999999995,13.225,22.355,5.035,0.1,47.535,6.0925,5.48,,,1.0925,2.2433333333333336,31.53,74.1975,3.535,136.7025,0.0,0.0,477.42499999999995,1002.425,0.02
2023-05-18 13:00:00,18.825000000000003,50.825,6.375,6.605,12.975,22.14,4.6125,0.10250000000000001,52.07,4.5,4.01,,,0.7175,1.5775,33.065,66.32,3.93,180.4125,0.0,0.0,778.75,1000.925,0.0675
2023-05-18 14:00:00,20.075,51.525,6.85,6.135,12.95,22.11,4.895,0.1,47.6325,3.32,3.0825,,,0.5075000000000001,1.04,33.255,69.3225,4.2275,186.42000000000002,0.0,0.0,546.15,999.65,0.07250000000000001
2023-05-18 15:00:00,17.924999999999997,51.15,7.225,6.1275,13.35,22.525,4.805,0.1,43.3475,2.4875,3.025,,,0.4725,0.9325,33.455,67.9625,3.12,216.1525,0.0,0.0,235.35,999.6,0.04
2023-05-18 16:00:00,19.174999999999997,48.425,7.074999999999999,6.425,13.549999999999999,22.677500000000002,5.1675,0.12,43.81,2.9425,3.15,,,0.495,1.035,32.32,69.145,3.1975,210.375,0.0,0.0,112.05,1000.4,0.0425
2023-05-18 17:00:00,18.7,49.725,6.925,6.275,13.2,22.43,4.0275,0.1375,53.7825,2.6125,3.5625,,,0.48,0.9299999999999999,24.075,95.0925,1.7825,104.2925,3.8,3.8,25.6,1003.9,0.017499999999999998
2023-05-18 18:00:00,18.775,45.75,7.0,6.49,13.475,22.7675,3.8575,0.215,37.99,5.885,8.0525,,,1.13,2.59,24.2475,98.795,2.6775,158.77499999999998,0.0,0.0,29.45,1000.725,0.045
2023-05-18 19:00:00,16.65,48.55,7.1,6.7325,13.825,23.205000000000002,3.655,0.225,29.0225,7.0825,8.42,,,1.33,3.4749999999999996,25.0025,94.955,2.4275,189.51749999999998,0.0,0.0,30.125,1001.125,0.037500000000000006
2023-05-18 20:00:00,15.25,45.0,7.0,6.2524999999999995,13.25,22.8475,3.5625,0.225,30.0775,4.675,5.78,,,0.85,2.5025,25.22,92.67500000000001,2.505,195.7475,0.0,0.0,30.625,1001.575,0.0275
2023-05-18 21:00:00,16.375,40.65,7.025,6.4825,13.5,22.855,4.5425,0.1775,36.1675,4.0024999999999995,4.7075,,,0.6699999999999999,1.8725,25.5225,86.7375,2.84,202.03,0.0,0.0,29.275,1001.75,0.035
2023-05-18 22:00:00,16.425,35.1,6.9,6.8925,13.8,22.89,4.5175,0.10500000000000001,38.425,3.27,4.11,,,0.5625,1.6025,26.17,81.215,3.055,200.41,0.0,0.0,26.6,1001.225,0.052500000000000005
2023-05-18 23:00:00,13.300000000000002,38.63333333333333,6.566666666666666,6.563333333333333,13.133333333333333,22.439999999999998,4.413333333333333,0.10000000000000002,38.81,2.716666666666667,3.2566666666666664,,,0.4366666666666667,0.9933333333333333,26.163333333333338,82.06333333333333,2.6466666666666665,210.4466666666667,0.0,0.0,25.766666666666666,1000.9666666666667,0.02666666666666667
2023-05-19 00:00:00,16.35,47.525,6.4,6.6525,13.075,22.285,5.6075,0.1,33.964999999999996,3.1025,3.06,,,0.4075,0.8825,26.447499999999998,84.65,2.84,243.465,0.0,0.0,25.35,1000.0,0.02
2023-05-19 01:00:00,15.95,51.175,6.525,6.64,13.175,22.4325,6.5125,0.1,33.0925,3.2,3.1925,,,0.4225,0.9975,26.505,88.8625,2.83,247.1125,0.0,0.0,25.65,999.325,0.015000000000000001
2023-05-19 02:00:00,17.775,50.975,7.225,6.415,13.625,22.712500000000002,5.92,0.1,35.56,2.0975,2.6025,,,0.375,0.6075,26.8375,91.25,1.8675,237.735,0.0,0.0,25.5,999.1,0.0075
2023-05-19 03:00:00,17.325,47.425000000000004,6.45,6.585,13.05,22.252499999999998,5.3675,0.1,37.2025,1.7575,2.31,,,0.4,0.645,27.2025,90.5925,2.1425,219.54500000000002,0.0,0.0,26.125,998.9,0.0125
2023-05-19 04:00:00,16.675,42.325,6.95,6.7075000000000005,13.675,22.759999999999998,5.2725,0.19,35.35,1.3625,2.09,,,0.3375,0.4225,27.9325,88.1175,1.53,221.14249999999998,0.0,0.0,27.7,999.1,0.0
2023-05-19 05:00:00,16.325000000000003,47.025,7.2,6.3100000000000005,13.5,22.7175,4.585,0.235,20.1675,1.585,2.23,,,0.345,0.575,28.009999999999998,90.19,1.43,118.305,0.0,0.0,62.75,999.975,0.0025
2023-05-19 06:00:00,20.175,48.925,6.825,6.125,12.95,22.4975,5.1975,0.315,14.825,6.8125,5.512499999999999,,,0.985,2.17,28.552500000000002,88.46,1.4675,102.205,0.0,0.0,123.525,1001.025,0.005
2023-05-19 07:00:00,23.9,59.225,7.175000000000001,6.3825,13.55,22.95,5.282500000000001,0.2825,18.0675,8.0425,5.9175,,,1.0375,2.2175000000000002,29.8575,83.3025,1.1724999999999999,154.035,0.0,0.0,208.625,1001.675,0.0025
2023-05-19 08:00:00,25.974999999999998,59.85,7.075,6.6025,13.675,22.915,5.0,0.245,29.665,4.1825,4.045,,,0.5475,1.435,31.4325,81.97,2.7275,220.875,0.0,0.0,447.15,1001.875,0.0075
2023-05-19 09:00:00,26.45,60.75,6.6,6.4925,13.1,22.275,4.7425,0.215,37.5175,2.585,2.885,,,0.39,0.6975,32.5125,78.495,4.4275,239.29000000000002,0.0,0.0,598.975,1001.675,0.0325
2023-05-19 10:00:00,23.1,67.07499999999999,6.675,6.13,12.825,22.065,4.845000000000001,0.11,42.7525,2.2275,2.615,,,0.3775,0.605,33.6,73.4125,5.1425,251.4925,0.0,0.0,690.575,1001.275,0.035
2023-05-19 11:00:00,25.4,67.25,6.625,6.37,13.0,22.3475,4.7075,0.1075,44.71,2.135,2.455,,,0.3725,0.5075000000000001,34.66,68.675,4.6925,243.4275,0.0,0.0,809.2,1000.5,0.045
2023-05-19 12:00:00,28.2,64.35,7.9,6.1775,14.075,23.12,4.9425,0.11499999999999999,48.2475,2.4225000000000003,2.5875,,,0.395,0.55,35.7675,64.205,3.1725,228.535,0.0,0.0,810.625,999.675,0.03
2023-05-19 13:00:00,28.4,67.25,6.625,6.6575,13.325,22.6,4.255,0.12,52.805,2.8125,3.185,,,0.4325,0.6725,36.15,65.0375,2.9425,204.125,0.0,0.0,698.45,998.65,0.0225
2023-05-19 14:00:00,32.925,68.4,7.3,6.3275,13.6,22.7425,4.5425,0.11,56.875,2.7575,3.1675,,,0.43,0.675,36.3125,63.6125,2.5300000000000002,222.95499999999998,0.0,0.0,568.575,997.675,0.01
2023-05-19 15:00:00,33.05,70.075,6.975,6.195,13.175,22.3775,4.44,0.1225,63.41,2.765,3.8600000000000003,,,0.4825,0.8475,36.3375,61.95,2.5375,215.595,0.0,0.0,369.3,996.725,0.01
2023-05-19 16:00:00,35.775,75.65,6.825,6.9525,13.775,23.067500000000003,2.7525,0.13,55.6225,3.7025,3.7175000000000002,,,0.63,1.3225,35.435,64.4225,2.64,204.8475,0.0,0.0,114.3,996.425,0.01
2023-05-19 17:00:00,37.75,80.475,7.0,7.23,14.2,23.5625,4.4775,0.1125,38.29,3.875,4.6125,,,0.69,1.5899999999999999,33.682500000000005,74.5,4.265,221.435,0.0,0.0,27.725,997.5,0.025
2023-05-19 18:00:00,33.425000000000004,77.25,6.175,6.8774999999999995,13.075000000000001,22.4025,3.9975,0.12,34.2825,2.73,4.0225,,,0.5325,1.27,28.525,75.4,4.4575,199.89999999999998,0.1,0.1,26.075,997.975,0.04
2023-05-19 19:00:00,23.175,60.3,6.55,6.8,13.325,22.655,3.8025,0.14250000000000002,30.9825,3.1624999999999996,4.2425,,,0.56,1.5274999999999999,29.175,62.519999999999996,1.7925,190.3175,0.0,0.0,36.75,998.025,-0.025
2023-05-19 20:00:00,21.975,53.1,6.725,6.6075,13.35,22.697499999999998,4.15,0.135,47.7475,5.4350000000000005,6.41,,,0.915,2.195,27.805,68.72,1.3025,91.7225,0.0,0.0,28.825,1000.675,0.0025
2023-05-19 21:00:00,22.375,57.974999999999994,6.725,6.575,13.325,22.6125,4.8475,0.1625,42.31,5.8325,6.2025,,,0.7725,1.9875,27.59,67.375,3.72,123.25750000000001,0.0,0.0,26.65,1000.575,0.0475
2023-05-19 22:00:00,17.725,56.95,6.300000000000001,6.78,13.175,22.445,4.390000000000001,0.1,42.575,4.8100000000000005,5.78,,,0.75,2.105,27.0925,70.555,2.46,123.905,0.0,0.0,24.6,1000.125,0.0025
2023-05-19 23:00:00,18.1,52.26666666666667,6.633333333333333,6.6000000000000005,13.233333333333334,22.44333333333333,4.373333333333334,0.10000000000000002,40.60666666666666,3.7866666666666666,4.306666666666667,,,0.5333333333333333,1.5200000000000002,27.233333333333334,71.29666666666667,1.2833333333333334,154.95000000000002,0.0,0.0,25.666666666666668,999.8000000000001,0.0033333333333333335
2023-05-20 00:00:00,18.825000000000003,50.849999999999994,6.525,6.4,12.925,22.1575,5.9475,0.1,45.9,2.4325,3.0625,,,0.415,0.8975,27.682499999999997,71.0625,1.7825,167.3475,0.0,0.0,26.175,999.125,0.005
2023-05-20 01:00:00,16.25,53.675,7.025,6.265,13.275,22.395,4.99,0.1,38.2775,2.265,2.8425000000000002,,,0.405,0.8025,27.682499999999997,76.0825,1.49,123.785,0.0,0.0,25.625,998.625,0.005
2023-05-20 02:00:00,16.725,47.900000000000006,7.45,6.3275,13.8,22.7775,4.6175,0.1,32.815,2.6775,4.2425,,,0.5625,1.5625,27.6025,80.7,2.705,118.6225,0.0,0.0,26.225,998.175,0.0
2023-05-20 03:00:00,19.049999999999997,46.425,6.0249999999999995,6.7675,12.775,22.0225,4.970000000000001,0.1,31.585,2.965,2.91,,,0.40249999999999997,0.7375,27.515,85.5725,2.185,155.54500000000002,0.0,0.0,25.55,997.475,0.005
2023-05-20 04:00:00,14.65,44.400000000000006,6.85,6.3425,13.225,22.26,4.595,0.2275,24.3375,1.5525,2.1125,,,0.36,0.4775,27.380000000000003,89.4975,1.5425,221.9575,0.0,0.0,26.55,998.025,-0.005
2023-05-20 05:00:00,14.275,44.4,6.95,6.43,13.4,22.4525,4.4625,0.24,19.6875,1.94,2.3925,,,0.3425,0.5575,27.365000000000002,92.41499999999999,2.0125,245.4675,0.0,0.0,57.575,998.625,0.0
2023-05-20 06:00:00,17.175,46.85,6.075,6.6425,12.725,22.015,4.7475,0.26,20.7225,2.215,2.6325,,,0.3825,0.6174999999999999,28.072499999999998,91.61500000000001,1.855,208.01999999999998,0.0,0.0,122.675,999.55,0.0025
2023-05-20 07:00:00,20.125,48.775,6.825,6.665,13.475000000000001,22.56,5.6525,0.28500000000000003,27.6475,2.805,3.375,,,0.425,0.8625,29.1825,81.4425,2.485,224.08499999999998,0.0,0.0,192.07500000000002,1000.3499999999999,0.0025
2023-05-20 08:00:00,22.575000000000003,58.375,6.725,6.295,13.025,22.2225,6.8675,0.28500000000000003,33.8725,3.37,3.6399999999999997,,,0.43,0.8925000000000001,30.6925,77.205,3.5625,233.1825,0.0,0.0,453.075,1001.05,0.025
