date,station,PM2.5,PM10,NO2,SO2,CO,O3,O3.1,month,dayofyear,PM2.5_sub_index,PM10_sub_index,NO2_sub_index,SO2_sub_index,CO_sub_index,O3_sub_index,AQI,AQI_category,latitude,longitude
2023-02-25,Delhi_AnandVihar_2023-10-01_2023-11-30,132.5625,340.65625,110.74097222222224,27.17569444444445,1.7538194444444446,18.053125,18.053125,2,56,309.8735465116279,290.65625,130.74097222222224,33.969618055555564,86.59683641975309,18.053125,309.8735465116279,Very Poor,28.6476,77.3158
2023-02-25,Kolkata_Victoria_2023-10-01_2023-11-30,79.43784722222222,109.56354166666668,10.745868055555556,11.262256944444443,1.150625,35.60451388888889,35.60451388888889,2,56,163.94299568965516,106.68986996644296,13.432335069444443,14.077821180555556,53.75625,35.60451388888889,163.94299568965516,Moderate,22.5448,88.3426
2023-02-25,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,,2,56,,,,,,,,Unknown,19.0544,72.8402
2023-02-26,Chennai_Alandur_2023-10-01_2023-11-30,73.02767361111111,112.37361111111112,21.56458333333333,18.50034722222222,1.0041666666666669,30.96590277777777,30.96590277777777,2,57,142.05998922413795,108.55696308724832,26.955729166666664,23.12543402777777,,30.96590277777777,142.05998922413795,Moderate,13.0012,80.2014
2023-02-26,Delhi_AnandVihar_2023-10-01_2023-11-30,167.70833333333334,426.4895833333333,107.86041666666668,26.265625,1.781159420289855,25.17395833333333,25.17395833333333,2,57,336.84593023255815,395.6008702531645,127.86041666666668,32.83203125,88.08534621578099,25.17395833333333,395.6008702531645,Very Poor,28.6476,77.3158
2023-02-26,Kolkata_Victoria_2023-10-01_2023-11-30,90.90694444444443,126.47256944444445,10.796597222222225,12.644756944444444,1.2552777777777775,50.06968749999999,50.06968749999999,2,57,,117.92472734899329,13.49574652777778,15.805946180555557,59.45401234567899,,117.92472734899329,Moderate,22.5448,88.3426
2023-02-26,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,,2,57,,,,,,,,Unknown,19.0544,72.8402
2023-02-27,Chennai_Alandur_2023-10-01_2023-11-30,69.45510416666667,106.854375,23.38253472222222,19.5009375,1.0671180555555555,42.50361111111111,42.50361111111111,2,58,129.86397629310346,104.88981963087248,29.228168402777776,24.376171875,,42.50361111111111,129.86397629310346,Moderate,13.0012,80.2014
2023-02-27,Delhi_AnandVihar_2023-10-01_2023-11-30,157.75,364.7604166666667,103.42083333333332,26.06284722222222,1.6777777777777778,17.371875,17.371875,2,58,329.20348837209303,318.2440664556962,123.42083333333332,32.57855902777778,82.45679012345678,17.371875,329.20348837209303,Very Poor,28.6476,77.3158
2023-02-27,Kolkata_Victoria_2023-10-01_2023-11-30,68.28402777777778,97.40868055555556,10.760486111111112,15.462430555555557,1.034861111111111,28.05263888888889,28.05263888888889,2,58,125.86616379310344,97.40868055555556,13.45060763888889,19.32803819444445,,28.05263888888889,125.86616379310344,Moderate,22.5448,88.3426
2023-02-27,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,,2,58,,,,,,,,Unknown,19.0544,72.8402
2023-02-28,Chennai_Alandur_2023-10-01_2023-11-30,70.03517361111112,107.75520833333331,23.81368055555556,19.725416666666664,0.9424652777777776,48.97649305555556,48.97649305555556,2,59,131.84421336206898,105.48835989932884,29.76710069444445,24.65677083333333,47.12326388888888,48.97649305555556,131.84421336206898,Moderate,13.0012,80.2014
2023-02-28,Delhi_AnandVihar_2023-10-01_2023-11-30,118.31944444444444,291.90625,97.33125,29.64375,1.8489583333333333,16.357291666666665,16.357291666666665,2,59,294.26293103448273,241.90625,117.33125,37.0546875,91.77662037037037,16.357291666666665,294.26293103448273,Poor,28.6476,77.3158
2023-02-28,Kolkata_Victoria_2023-10-01_2023-11-30,70.62604166666667,103.76527777777778,10.726770833333331,9.745138888888889,1.1880555555555554,37.14305555555556,37.14305555555556,2,59,133.8613146551724,102.8373322147651,13.408463541666665,12.18142361111111,55.79413580246912,37.14305555555556,133.8613146551724,Moderate,22.5448,88.3426
2023-02-28,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,,2,59,,,,,,,,Unknown,19.0544,72.8402
2023-03-01,Chennai_Alandur_2023-10-01_2023-11-30,62.92631944444444,96.8117361111111,27.034826388888888,20.811840277777776,0.9413541666666668,53.56871527777778,53.56871527777778,3,60,107.57605603448272,96.8117361111111,33.79353298611111,26.01480034722222,47.06770833333334,53.56871527777778,107.57605603448272,Moderate,13.0012,80.2014
2023-03-01,Delhi_AnandVihar_2023-10-01_2023-11-30,96.19791666666669,315.7604166666667,92.4236111111111,29.99673913043478,1.6961805555555556,16.21875,16.21875,3,60,218.7446120689656,265.7604166666667,112.4236111111111,37.49592391304348,83.45871913580247,16.21875,265.7604166666667,Poor,28.6476,77.3158
2023-03-01,Kolkata_Victoria_2023-10-01_2023-11-30,66.08993055555555,88.11909722222221,10.694375,8.625,1.0426041666666668,40.55777777777778,40.55777777777778,3,60,118.3759698275862,88.11909722222221,13.36796875,10.78125,,40.55777777777778,118.3759698275862,Moderate,22.5448,88.3426
2023-03-01,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,,3,60,,,,,,,,Unknown,19.0544,72.8402
2023-03-02,Chennai_Alandur_2023-10-01_2023-11-30,77.6632986111111,119.4782986111111,31.601701388888888,19.945486111111112,0.9769791666666668,45.38371527777778,45.38371527777778,3,61,157.8850538793103,113.27752726510066,39.50212673611111,24.93185763888889,48.84895833333334,45.38371527777778,157.8850538793103,Moderate,13.0012,80.2014
2023-03-02,Delhi_AnandVihar_2023-10-01_2023-11-30,104.46180555555556,302.1041666666667,97.78653846153846,23.19490740740741,1.4795138888888888,16.516319444444445,16.516319444444445,3,61,246.95581896551724,252.10416666666669,117.78653846153846,28.993634259259263,71.66242283950616,16.516319444444445,252.10416666666669,Poor,28.6476,77.3158
2023-03-02,Kolkata_Victoria_2023-10-01_2023-11-30,62.28854166666667,91.36180555555556,10.692291666666668,11.389131944444443,1.3894791666666666,30.196840277777778,30.196840277777778,3,61,105.39881465517242,91.36180555555556,13.365364583333337,14.236414930555554,66.7605324074074,30.196840277777778,105.39881465517242,Moderate,22.5448,88.3426
2023-03-02,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,,3,61,,,,,,,,Unknown,19.0544,72.8402
2023-03-03,Chennai_Alandur_2023-10-01_2023-11-30,89.61357638888889,137.8745138888889,31.193214285714284,17.537430555555556,0.9199652777777776,39.46642361111111,39.46642361111111,3,62,198.68082974137928,125.50051593959734,38.99151785714285,21.92178819444445,45.99826388888888,39.46642361111111,198.68082974137928,Moderate,13.0012,80.2014
2023-03-03,Delhi_AnandVihar_2023-10-01_2023-11-30,69.29166666666667,206.88541666666663,72.65104166666667,28.047222222222224,1.467013888888889,17.209374999999998,17.209374999999998,3,62,129.30603448275863,171.35339765100667,90.7666933760684,35.05902777777778,70.98186728395062,17.209374999999998,171.35339765100667,Moderate,28.6476,77.3158
2023-03-03,Kolkata_Victoria_2023-10-01_2023-11-30,74.79062499999999,118.73506944444443,10.602013888888887,10.62920138888889,1.535,33.16638888888889,33.16638888888889,3,62,148.07834051724134,112.7837038590604,13.25251736111111,13.286501736111113,74.68333333333332,33.16638888888889,148.07834051724134,Moderate,22.5448,88.3426
2023-03-03,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,,3,62,,,,,,,,Unknown,19.0544,72.8402
2023-03-04,Chennai_Alandur_2023-10-01_2023-11-30,97.35027777777778,149.62,,20.24111111111112,1.001875,37.79739583333333,37.79739583333333,3,63,222.6785344827586,133.30456375838926,,25.3013888888889,,37.79739583333333,222.6785344827586,Poor,13.0012,80.2014
2023-03-04,Delhi_AnandVihar_2023-10-01_2023-11-30,57.57291666666666,270.28125,70.52916666666667,,1.4048611111111111,17.993750000000002,17.993750000000002,3,63,95.899066091954,220.28125,88.10074786324788,,67.5979938271605,17.993750000000002,220.28125,Poor,28.6476,77.3158
2023-03-04,Kolkata_Victoria_2023-10-01_2023-11-30,84.19652777777777,141.76874999999998,10.691319444444446,14.316180555555556,1.731666666666667,40.97583333333333,40.97583333333333,3,63,180.1881465517241,128.08796140939597,13.364149305555555,17.895225694444445,85.39074074074075,40.97583333333333,180.1881465517241,Moderate,22.5448,88.3426
2023-03-04,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,,3,63,,,,,,,,Unknown,19.0544,72.8402
2023-03-05,Chennai_Alandur_2023-10-01_2023-11-30,70.205625,108.01024305555556,,18.039583333333333,0.8587152777777778,37.817708333333336,37.817708333333336,3,64,132.42609913793103,105.6578125,,22.549479166666664,42.935763888888886,37.817708333333336,132.42609913793103,Moderate,13.0012,80.2014
2023-03-05,Delhi_AnandVihar_2023-10-01_2023-11-30,69.78125,229.5520833333333,68.41145833333333,,1.5,19.008333333333333,19.008333333333333,3,64,130.97737068965515,186.41380033557044,85.44003739316238,,72.77777777777777,19.008333333333333,186.41380033557044,Moderate,28.6476,77.3158
2023-03-05,Kolkata_Victoria_2023-10-01_2023-11-30,86.11666666666667,146.97118055555555,10.75611111111111,11.858159722222224,1.6060069444444445,39.26576388888889,39.26576388888889,3,64,186.7431034482759,131.54460989932886,13.445138888888888,14.82269965277778,78.54926697530864,39.26576388888889,186.7431034482759,Moderate,22.5448,88.3426
2023-03-05,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,,3,64,,,,,,,,Unknown,19.0544,72.8402
2023-03-06,Chennai_Alandur_2023-10-01_2023-11-30,64.47784722222222,99.19673611111112,24.05743589743589,22.410625,0.8377083333333334,31.760104166666665,31.760104166666665,3,65,112.87265086206897,99.19673611111112,30.071794871794864,28.01328125,41.88541666666667,31.760104166666665,112.87265086206897,Moderate,13.0012,80.2014
2023-03-06,Delhi_AnandVihar_2023-10-01_2023-11-30,70.98958333333333,232.5909090909091,77.14583333333333,,1.5114583333333331,21.604166666666668,21.604166666666668,3,65,135.10237068965515,188.43288590604027,96.41399572649571,,73.40162037037035,21.604166666666668,188.43288590604027,Moderate,28.6476,77.3158
2023-03-06,Kolkata_Victoria_2023-10-01_2023-11-30,72.00381944444445,114.89722222222224,10.753645833333332,11.977708333333332,1.3746875,40.485625,40.485625,3,65,138.5647629310345,110.23372483221478,13.442057291666664,14.972135416666664,65.95520833333333,40.485625,138.5647629310345,Moderate,22.5448,88.3426
2023-03-06,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,,3,65,,,,,,,,Unknown,19.0544,72.8402
2023-03-07,Chennai_Alandur_2023-10-01_2023-11-30,65.77854166666667,101.19552083333332,25.776527777777776,18.55875,1.0569444444444445,34.76524305555555,34.76524305555555,3,66,117.3129525862069,101.12990981543624,32.22065972222222,23.1984375,,34.76524305555555,117.3129525862069,Moderate,13.0012,80.2014
2023-03-07,Delhi_AnandVihar_2023-10-01_2023-11-30,103.33333333333331,289.15625,98.51770833333336,,1.6378787878787875,20.054166666666667,20.054166666666667,3,66,243.103448275862,239.15625,118.51770833333336,,80.28451178451176,20.054166666666667,243.103448275862,Poor,28.6476,77.3158
2023-03-07,Kolkata_Victoria_2023-10-01_2023-11-30,63.83125,92.43993055555556,10.711041666666668,9.57826388888889,1.3945833333333333,39.51270833333333,39.51270833333333,3,66,110.66530172413792,92.43993055555556,13.388802083333337,11.972829861111112,67.03842592592592,39.51270833333333,110.66530172413792,Moderate,22.5448,88.3426
2023-03-07,Mumbai_Bandra_2023-10-01_2023-11-30,,,,,,,,3,66,,,,,,,,Unknown,19.0544,72.8402
2023-03-08,Chennai_Alandur_2023-10-01_2023-11-30,59.31208333333333,91.25003472222222,27.562083333333334,21.04625,1.2417013888888888,39.49465277777778,39.49465277777778,3,67,98.837658045977,91.25003472222222,34.45260416666667,26.3078125,58.71485339506172,39.49465277777778,98.837658045977,Satisfactory,13.0012,80.2014
